Transaction Hash,Status,Method,Blockno,DateTime (UTC),From,From_Nametag,To,To_Nametag,Amount,Value (USD),Txn Fee
"0x29732b13c884a3ae70695940f38d3ee8bb1fdffe056cf05f2c9ae2f09f108b61","Success","Approve","21943387","2025-02-28 07:35:47","0xc4366d611561246972e3af9369a8ccdd6ebaa56d","","0xeeacc51af745846ddf46012b46c6910ea9b12898","","0 ETH","$0.00","0.00010602"
"0x5a9c6168720a929475842e9f17ab47c538336c0aa7d0b4d98227b9dc0f3d214e","Success","Transfer","21943387","2025-02-28 07:35:47","0xee76c5f31b531e67e57fb911b54d3c61dae1bbbc","","0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce","Shiba Inu: SHIB Token","0 ETH","$0.00","0.00010598"
"0xfcc86812488820ee07c3356b064c8c744c16456ae577ef74d7e2b14f8e21f0ee","Error in Main Txn : execution reverted","Swap","21943387","2025-02-28 07:35:47","0x40fb08ad52270db281b638f0d4c4bf1dc11601d8","","0x6131b5fae19ea4f9d964eac0408e4408b66337b5","KyberSwap: Meta Aggregation Router v2","0 ETH","$0.00","0.00013056"
"0xf9907f98b2f2b0cd46181a2872e07612ae586e464e4f2f7a2beba11a60223c34","Success","Transfer","21943387","2025-02-28 07:35:47","0x6cca7ded3374e04876d26b86675df116f75c150c","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00014229"
"0x2d3e3af1da55a4c8355cc3a437e0cdeaca4f4c43d57f75b2acd844352cc0ca45","Success","Transfer","21943387","2025-02-28 07:35:47","0x4a379934f8c24455299f1bf42a06e4979bd6a977","","0xa15f2b6c64d58d61654016205900b47493f3ce6c","","0.0073137 ETH","$15.38","0.00004728"
"0x227ec7552de7cfdbecb9e464f6004d45d7ef129ada1f45f6750e46e8d0c87b2d","Success","Transfer","21943387","2025-02-28 07:35:47","0x7339b6821cf08f7e3286befcaa92df71240829aa","eth308.eth","0x57070f4226edbd2ccbd7f5b688815f4d41b95104","","0.0016 ETH","$3.36","0.00004728"
"0x16b8c1ad27d933f9e82f0c97c82ca01ecfe07883ccb692f7fe470d4134ceed3b","Success","Transfer","21943387","2025-02-28 07:35:47","0x88c9a2637b17a4a900dce114df5ef0daa0533032","","0x44e111cd253cf672e27dbc2c8b3d4ec32ffc10ff","","0.02 ETH","$42.06","0.00004728"
"0x53f2702247b168c4e764e859273ee84644405630344dc70da2256538b5c60bc8","Success","Withdraw And Unwrap","21943387","2025-02-28 07:35:47","0xee85f7def5e41ec44d93495ba176c1678f2c9a8b","","0x7fc1b3bc96ef0d1c63f48504743e6c013bde0324","","0 ETH","$0.00","0.00128626"
"0x1dc61d0bdb9ddc4833aae69c35b9af0bcdfae7bf072e2778d408f27c64c8ea8d","Success","Set Approval For All","21943387","2025-02-28 07:35:47","0xbce28c649a0a8970091b4d90127fc41da58c9037","","0x0baeccd651cf4692a8790bcc4f606e79bf7a3b1c","Peplicator: PPLCTR Token","0 ETH","$0.00","0.00010405"
"0x8e573df6bdf1345226491f8b2fbd55bf15de51d1517a6b77d9f50d9902c05ec5","Success","Transfer*","21943387","2025-02-28 07:35:47","0x206e403abe4affd2ff4bd8aaa3e5127ed8581249","","0x44655662bc219f70a9a800f45772ce68b35a6347","","0 ETH","$0.00","0.00004857"
"0xe1e7763bc0d99441a7a6fa9a8849de193d075064551955c7e8d8fd77e21f7ee4","Success","Transfer","21943387","2025-02-28 07:35:47","0xe1dae2441a25ef4e596fd34fc9fa71d855cabc64","","0xfeb7c86eb8739dbc34d19efd8d25e5dda54f5e86","","0.012 ETH","$25.24","0.00004728"
"0x0d673ea4e677dc1e6014979f41db880d62728484537905a4ebb2f7affac18ea2","Success","Approve","21943387","2025-02-28 07:35:47","0x9a8bd7184511bf5d4085ebf346409da5d1219556","","0x0b1b1335b579edc6a5f098573661480306493773","","0 ETH","$0.00","0.00010415"
"0x71310d9a384e7be106d44d5fdf7d458f913cb688fcae3d39bfd1c1188f42a637","Success","Transfer","21943387","2025-02-28 07:35:47","0xdfb37160874208e93e5c518d6d05bc2024307da8","","0xf9a596d159919da2fa1fc036d555c569ab85a81c","","0.000006805 ETH","$0.01","0.00004728"
"0xcd4084d36f6fed5e5f1235e8c584fed5ab90a28bf0bc3a61b85b3bb50c269c2f","Success","Transfer","21943387","2025-02-28 07:35:47","0xd7bf99a4e574fd3e30f5d808a2ec9ef9486e0e32","","0x17398d965abf5f186faf2cc19e477cf802a64041","","0.0275 ETH","$57.84","0.00008273"
